1	2	3
73950.0	51488.8	22461.2
40391.4	28979.1	11412.3
9958.5	6760.2	3198.4
13229.6	9473.9	3755.7
17857.5	12599.6	5257.9
5742.5	3876.8	1865.7
8625.9	6372.5	2253.4
3876.8	2762.2	1114.6
4749.1	3198.4	1550.7
6178.7	4070.6	2108.0
22582.4	16306.8	6275.6
6202.9	4531.0	1671.9
11921.2	8601.6	3319.5
17518.3	12405.8	5112.5
23478.9	16524.9	6954.0
31111.3	22267.4	8844.0
38695.3	27549.5	11145.8
21613.2	15991.8	5621.4
20983.2	14901.5	6081.7
8940.9	6663.2	2277.6
11412.3	8310.9	3101.4
4458.3	3295.3	1163.0
38380.3	26895.3	11485.0
32056.3	23285.0	8771.3
40100.7	28761.0	11339.6
3707.2	2641.1	1066.1
3319.5	2568.4	751.1
12551.1	9280.1	3271.1
16573.3	11509.2	5064.1
3416.4	2641.1	775.4
18657.1	13544.6	5112.5
3174.1	2204.9	969.2
41554.5	29463.7	12090.8
4312.9	3198.4	1114.6
19553.6	13883.8	5669.8
19650.5	13883.8	5766.7
28664.1	20547.0	8117.1
43807.8	31571.7	12236.1
30457.1	22049.3	8407.8
3586.0	2374.5	1211.5
35521.2	24860.0	10661.2
5064.1	3610.3	1453.8
12236.1	8674.3	3561.8
2738.0	1865.7	872.3
36926.5	26095.7	10830.8
3295.3	2253.4	1041.9
15458.7	11557.7	3901.0
57982.4	42378.3	15604.1
22970.0	16113.0	6857.1
8989.3	6469.4	2519.9
15458.7	10976.2	4482.6
14150.3	10031.2	4119.1
5330.6	3949.5	1381.1
13738.4	9522.4	4216.0
41917.9	29172.9	12745.0
24932.7	18269.4	6663.2
29560.6	20692.4	8868.2
7244.8	4918.7	2326.1
45189.0	32516.7	12672.3
5912.1	4434.1	1478.0
3537.6	2374.5	1163.0
72471.9	52700.2	19771.7
10467.4	7511.3	2956.1
38598.4	27404.1	11194.3
5354.8	3876.8	1478.0
5136.8	3707.2	1429.6
29197.2	20668.2	8529.0
4894.5	3561.8	1332.7
28494.5	19941.3	8553.2
14877.2	10394.7	4482.6
54081.4	38331.9	15749.5
37168.8	26507.6	10661.2
59387.7	41239.5	18148.3
19165.9	14174.6	4991.4
19699.0	13762.6	5936.4
36684.2	26095.7	10588.5
48023.9	34237.0	13786.9
48145.0	33897.8	14247.2
25175.0	17251.8	7923.2
41360.6	28688.3	12672.3
38792.2	27064.9	11727.3
75476.4	53984.4	21492.0
27767.6	20207.8	7559.8
8020.1	5572.9	2447.2
39519.1	27985.7	11533.5
27937.2	19989.8	7947.4
48145.0	34552.0	13593.0
27646.4	20232.0	7414.4
3779.9	2544.2	1235.7
9643.5	7026.7	2616.8
16815.6	11678.9	5136.8
7050.9	4918.7	2132.2
45019.3	31595.9	13423.4
7705.1	5694.1	2011.1
28954.9	21346.6	7608.2
13496.1	9498.2	3998.0
17930.2	13035.7	4894.5
30554.0	22000.8	8553.2
8189.7	6130.2	2059.6
13786.9	9522.4	4264.5
35400.0	25150.7	10249.3
27622.2	19529.4	8092.8
29972.5	21031.6	8940.9
6372.5	4191.8	2180.7
8940.9	6202.9	2738.0
15313.4	10976.2	4337.2
48508.5	35109.3	13399.2
17857.5	12648.1	5209.4
25974.6	18923.6	7050.9
16694.5	12163.5	4531.0
26119.9	18802.5	7317.5
18729.8	12987.3	5742.5
61035.4	43347.5	17687.9
29148.7	21564.7	7584.0
9570.9	6881.3	2689.5
42790.2	29827.1	12963.1
19214.4	13641.5	5572.9
5621.4	4046.4	1575.0
45310.1	31595.9	13714.2
6251.3	4579.5	1671.9
30069.4	21637.4	8432.0
19650.5	13859.6	5791.0
11485.0	8432.0	3053.0
9352.8	6735.9	2616.8
12454.2	8771.3	3683.0
16282.6	11727.3	4555.2
5766.7	4046.4	1720.3
166702.4	118920.8	47781.6
10612.7	7559.8	3053.0
29245.6	21201.2	8044.4
10709.7	7899.0	2810.7
52894.1	36926.5	15967.6
10297.8	7220.5	3077.2
27307.2	19480.9	7826.3
9885.8	7559.8	2326.1
7777.8	5282.1	2495.7
29536.4	20910.5	8625.9
17154.8	12018.1	5136.8
21879.7	15604.1	6275.6
4191.8	3004.5	1187.3
23818.1	16427.9	7390.2
21734.3	14828.8	6905.6
7947.4	5718.3	2229.2
53960.2	38356.1	15604.1
41942.1	29366.8	12575.4
7026.7	5161.0	1865.7
7365.9	5282.1	2083.8
34600.4	24326.9	10273.5
100094.1	70242.8	29851.4
11460.8	7995.9	3464.9
42547.9	30578.3	11969.6
18439.0	12938.8	5500.2
15337.6	10612.7	4724.9
15846.4	11218.5	4627.9
13375.0	9570.9	3804.1
76712.2	55317.1	21395.1
22025.1	15749.5	6275.6
14562.2	10322.0	4240.2
51513.0	36611.5	14901.5
32347.0	22606.6	9740.5
24084.6	16936.8	7147.9
36878.1	26047.2	10830.8
11339.6	7923.2	3416.4
8698.6	6106.0	2592.6
66681.0	47103.1	19577.8
23551.6	16791.4	6760.2
3028.8	2326.1	702.7
7269.0	5379.1	1889.9
58539.7	42160.2	16379.5
14828.8	10128.1	4700.6
11557.7	8189.7	3368.0
63240.3	44316.7	18923.6
18608.6	13084.2	5524.4
26531.9	18657.1	7874.8
39179.9	27743.4	11436.6
48217.7	34430.8	13786.9
3222.6	2350.3	872.3
23454.6	16791.4	6663.2
2907.6	2204.9	702.7
6324.0	4627.9	1696.1
85943.8	60720.4	25223.4
40536.8	28179.5	12357.3
16912.5	11824.2	5088.3
10249.3	7341.7	2907.6
39228.4	27864.5	11363.9
2883.4	1914.2	969.2
47684.6	33534.3	14150.3
5233.7	3876.8	1356.9
33025.5	23672.7	9352.8
15701.0	10782.4	4918.7
16209.9	11630.4	4579.5
39955.3	28106.8	11848.5
3028.8	2204.9	823.8
29948.3	21322.4	8625.9
56359.0	40415.6	15943.3
16621.8	11581.9	5039.8
95005.8	67238.2	27767.6
49647.3	35763.5	13883.8
4652.2	3343.7	1308.4
9134.7	6348.3	2786.5
7026.7	4991.4	2035.3
39373.8	28639.9	10733.9
4167.6	2786.5	1381.1
12866.1	9401.2	3464.9
13786.9	9934.3	3852.6
90402.1	63749.1	26653.0
19069.0	13229.6	5839.4
75767.2	54711.3	21055.9
25199.2	17445.6	7753.6
3537.6	2641.1	896.5
6614.8	4991.4	1623.4
12987.3	9255.9	3731.4
25150.7	17469.8	7680.9
104722.1	74458.8	30263.3
49138.4	34527.8	14610.7
46037.0	32371.3	13665.7
18463.3	12841.9	5621.4
5136.8	3925.3	1211.5
11073.1	8044.4	3028.8
44534.7	31717.1	12817.7
2956.1	2083.8	872.3
25659.6	17809.0	7850.5
75670.3	53645.2	22025.1
113808.3	80080.1	33728.2
36054.2	25756.5	10297.8
74168.0	52627.6	21540.5
29197.2	20619.7	8577.4
35060.8	24956.9	10103.9
5645.6	4119.1	1526.5
43395.9	30602.5	12793.4
37265.7	25998.8	11267.0
64258.0	44583.2	19674.8
26653.0	18463.3	8189.7
20959.0	15071.1	5887.9
7802.1	5451.8	2350.3
23672.7	17082.2	6590.6
67965.1	48702.3	19262.8
50131.9	36660.0	13471.9
35618.1	25320.4	10297.8
46836.6	33122.4	13714.2
36999.2	26943.8	10055.5
66584.0	47175.8	19408.2
6832.9	4870.2	1962.6
33316.2	23987.7	9328.5
23551.6	16961.0	6590.6
10152.4	7147.9	3004.5
32880.1	23575.8	9304.3
5742.5	4094.9	1647.6
18778.2	13423.4	5354.8
12163.5	8407.8	3755.7
8747.0	6057.5	2689.5
23915.0	17130.6	6784.4
22558.1	16088.7	6469.4
17639.4	12914.6	4724.9
10637.0	7341.7	3295.3
43080.9	31426.3	11654.6
8529.0	6396.7	2132.2
7244.8	5282.1	1962.6
75452.2	54614.4	20837.8
52482.2	36296.5	16185.6
22097.8	15870.6	6227.1
2713.8	1768.8	945.0
11315.4	7753.6	3561.8
31668.6	22776.2	8892.4
49647.3	35278.9	14368.4
19141.7	13520.3	5621.4
6857.1	4676.4	2180.7
26338.0	18487.5	7850.5
5791.0	4240.2	1550.7
37047.7	25974.6	11073.1
51343.4	35666.6	15676.8
23769.6	16839.8	6929.8
17348.7	12405.8	4942.9
42620.6	30432.9	12187.7
3174.1	2568.4	605.8
2956.1	2350.3	605.8
12308.8	8335.1	3973.7
29536.4	21225.5	8310.9
58563.9	41263.7	17300.2
29924.0	20934.7	8989.3
9570.9	6590.6	2980.3
19505.2	13665.7	5839.4
2471.5	1865.7	605.8
16500.6	11388.1	5112.5
12430.0	8819.7	3610.3
30990.2	21637.4	9352.8
9692.0	7123.6	2568.4
34818.5	24835.8	9982.8
5984.8	4288.7	1696.1
13084.2	9934.3	3149.9
82915.1	59751.2	23163.9
5039.8	3343.7	1696.1
4918.7	3561.8	1356.9
3828.3	2665.3	1163.0
24641.9	18463.3	6178.7
19723.2	14465.3	5257.9
56092.5	39591.8	16500.6
16113.0	11436.6	4676.4
12260.4	9110.5	3149.9
32565.1	23987.7	8577.4
13496.1	9837.4	3658.7
23382.0	16912.5	6469.4
14877.2	10758.1	4119.1
19287.1	13980.7	5306.4
12284.6	8674.3	3610.3
26798.4	19190.2	7608.2
9013.6	6202.9	2810.7
89021.0	62586.1	26434.9
61156.5	43420.2	17736.4
11509.2	7899.0	3610.3
23091.2	16524.9	6566.3
4627.9	3101.4	1526.5
7390.2	5136.8	2253.4
47660.4	33849.3	13811.1
10612.7	7147.9	3464.9
30263.3	21249.7	9013.6
5839.4	3949.5	1889.9
46788.1	33388.9	13399.2
41094.1	29366.8	11727.3
30311.7	21273.9	9037.8
45697.8	32250.1	13447.6
14077.6	9885.8	4191.8
9619.3	6493.6	3125.7
39882.6	28615.6	11267.0
6905.6	5064.1	1841.5
17591.0	12478.5	5112.5
10322.0	7584.0	2738.0
3198.4	2083.8	1114.6
10152.4	7462.8	2689.5
11024.6	8092.8	2931.8
45382.8	32540.9	12841.9
2980.3	2156.5	823.8
28809.5	20474.3	8335.1
9498.2	7099.4	2398.8
11291.2	8262.4	3028.8
13738.4	9692.0	4046.4
4046.4	2931.8	1114.6
24133.1	16864.1	7269.0
31765.5	21419.3	10346.2
40585.2	28664.1	11921.2
27428.4	19626.3	7802.1
21661.6	15264.9	6396.7
36975.0	25538.4	11436.6
52433.7	37386.9	15046.8
59193.9	41772.5	17421.4
10273.5	7172.1	3101.4
26725.7	19141.7	7584.0
28615.6	20547.0	8068.6
12187.7	8577.4	3610.3
9958.5	7075.2	2883.4
23309.3	16597.5	6711.7
2641.1	1696.1	945.0
14707.6	10782.4	3925.3
4773.3	3271.1	1502.3
44098.6	31862.5	12236.1
4288.7	3077.2	1211.5
18075.6	13132.7	4942.9
3149.9	2180.7	969.2
47854.2	34430.8	13423.4
6517.9	4652.2	1865.7
4700.6	3174.1	1526.5
15652.6	11509.2	4143.3
17445.6	12042.3	5403.3
33413.2	23139.7	10273.5
3222.6	2156.5	1066.1
4337.2	3198.4	1138.8
30578.3	21467.8	9110.5
50228.8	35060.8	15168.0
19795.9	14247.2	5548.7
7172.1	4652.2	2519.9
9280.1	6614.8	2665.3
52554.9	37750.3	14804.5
2665.3	1914.2	751.1
54638.7	38477.2	16161.4
67553.2	47612.0	19941.3
58975.8	41336.4	17639.4
51173.8	35763.5	15410.3
8165.5	5766.7	2398.8
26822.6	19214.4	7608.2
18196.7	12648.1	5548.7
4627.9	3271.1	1356.9
23018.5	16282.6	6735.9
6614.8	4627.9	1986.9
9231.6	6517.9	2713.8
27840.3	20304.7	7535.5
11121.6	7826.3	3295.3
44607.4	31862.5	12745.0
30069.4	21346.6	8722.8
27888.7	20062.4	7826.3
109422.7	76687.9	32734.7
11678.9	7995.9	3683.0
68910.1	48896.1	20014.0
14029.2	9619.3	4409.9
11703.1	8141.3	3561.8
101766.0	73029.2	28736.8
34552.0	24302.7	10249.3
80516.3	57304.0	23212.3
13520.3	9570.9	3949.5
7293.2	4942.9	2350.3
19287.1	13641.5	5645.6
24545.0	17130.6	7414.4
54638.7	39034.5	15604.1
25877.6	18148.3	7729.4
14707.6	10758.1	3949.5
12357.3	8625.9	3731.4
17906.0	12115.0	5791.0
66075.2	45746.2	20329.0
35739.2	25005.4	10733.9
33946.2	23575.8	10370.4
26289.5	18366.3	7923.2
23406.2	17276.0	6130.2
11315.4	7729.4	3586.0
14901.5	10879.3	4022.2
94278.9	66899.0	27379.9
9110.5	6663.2	2447.2
20014.0	14634.9	5379.1
10273.5	7293.2	2980.3
19577.8	14392.6	5185.2
10176.6	7026.7	3149.9
15168.0	10709.7	4458.3
37677.7	26628.8	11048.9
17445.6	12163.5	5282.1
32371.3	21976.6	10394.7
13932.2	10443.1	3489.1
40149.1	28518.7	11630.4
5161.0	3683.0	1478.0
28228.0	20377.4	7850.5
26919.5	18584.4	8335.1
28785.2	20474.3	8310.9
38598.4	27525.3	11073.1
23430.4	16064.5	7365.9
4652.2	3295.3	1356.9
7244.8	5209.4	2035.3
3561.8	2519.9	1041.9
52554.9	37459.6	15095.3
29076.0	20256.3	8819.7
47078.9	33873.5	13205.4
8625.9	5863.7	2762.2
20498.6	14974.1	5524.4
20401.7	13956.5	6445.2
29706.0	20862.0	8844.0
3464.9	2350.3	1114.6
7099.4	5354.8	1744.6
21758.5	15264.9	6493.6
40706.4	28882.2	11824.2
17251.8	12139.2	5112.5
2423.0	1720.3	702.7
29633.3	20377.4	9255.9
25465.7	17906.0	7559.8
5936.4	3901.0	2035.3
4724.9	3246.8	1478.0
13132.7	9183.2	3949.5
21976.6	15313.4	6663.2
6178.7	4458.3	1720.3
16137.2	11339.6	4797.5
16694.5	11630.4	5064.1
40657.9	28736.8	11921.2
19723.2	13859.6	5863.7
8965.1	6493.6	2471.5
15216.4	10443.1	4773.3
6614.8	4749.1	1865.7
12236.1	8407.8	3828.3
109301.5	77099.9	32201.7
16815.6	11509.2	5306.4
38404.6	26822.6	11581.9
73295.8	52554.9	20740.9
15119.5	10782.4	4337.2
57376.6	41312.2	16064.5
42257.1	29439.5	12817.7
43226.3	30651.0	12575.4
43274.8	29657.5	13617.3
12018.1	8650.1	3368.0
2907.6	2011.1	896.5
13447.6	9449.7	3998.0
68982.8	49526.1	19456.7
30675.2	21031.6	9643.5
17082.2	12163.5	4918.7
43735.2	30481.3	13253.8
21758.5	15725.3	6033.3
13641.5	9740.5	3901.0
26241.1	18608.6	7632.4
15749.5	10976.2	4773.3
2859.1	2035.3	823.8
14780.3	10467.4	4312.9
2641.1	1817.2	823.8
44825.5	32589.4	12236.1
88003.4	62731.5	25271.9
4216.0	2956.1	1260.0
5572.9	3804.1	1768.8
53669.5	37386.9	16282.6
12163.5	8819.7	3343.7
3416.4	2350.3	1066.1
31305.2	22848.9	8456.3
4676.4	3416.4	1260.0
9982.8	6905.6	3077.2
34309.7	23818.1	10491.6
67044.4	47902.7	19141.7
15434.5	10855.0	4579.5
41724.1	29512.1	12211.9
24326.9	16912.5	7414.4
26943.8	18802.5	8141.3
10903.5	7802.1	3101.4
15483.0	10758.1	4724.9
31135.5	22218.9	8916.6
35933.1	25586.9	10346.2
30360.2	21080.1	9280.1
8601.6	5984.8	2616.8
11727.3	8504.7	3222.6
5379.1	3901.0	1478.0
14683.4	10128.1	4555.2
86161.9	60744.6	25417.3
35085.0	24932.7	10152.4
7753.6	5354.8	2398.8
4603.7	3077.2	1526.5
38477.2	26992.2	11485.0
8868.2	6202.9	2665.3
33922.0	23333.5	10588.5
23866.5	17082.2	6784.4
2786.5	2035.3	751.1
5960.6	4458.3	1502.3
3876.8	2495.7	1381.1
34309.7	24302.7	10007.0
5912.1	3998.0	1914.2
61907.7	43056.7	18850.9
36102.7	25853.4	10249.3
18754.0	13326.5	5427.5
4603.7	3028.8	1575.0
16088.7	11436.6	4652.2
13520.3	9667.8	3852.6
2907.6	2108.0	799.6
81509.7	57788.6	23721.2
23890.8	17421.4	6469.4
76784.9	53257.5	23527.3
21249.7	14949.9	6299.8
8989.3	6130.2	2859.1
13423.4	9449.7	3973.7
33098.2	23624.2	9473.9
45237.4	32007.8	13229.6
9764.7	7026.7	2738.0
3804.1	2519.9	1284.2
4749.1	3198.4	1550.7
11485.0	7995.9	3489.1
11533.5	7947.4	3586.0
37071.9	26362.2	10709.7
21516.2	15240.7	6275.6
19844.4	14126.1	5718.3
14610.7	10055.5	4555.2
80031.7	57497.8	22533.9
63385.7	45237.4	18148.3
4773.3	3198.4	1575.0
26386.5	18875.2	7511.3
18439.0	13883.8	4555.2
3537.6	2592.6	945.0
19384.0	13641.5	5742.5
4361.4	3004.5	1356.9
42281.3	30505.6	11775.8
62828.4	44728.6	18099.8
37677.7	26386.5	11291.2
13714.2	9934.3	3779.9
34406.6	23454.6	10952.0
8141.3	5912.1	2229.2
37774.6	27161.8	10612.7
21685.9	15749.5	5936.4
25029.6	17203.3	7826.3
5960.6	3925.3	2035.3
31668.6	22655.0	9013.6
29463.7	21080.1	8383.6
11412.3	8117.1	3295.3
5524.4	4094.9	1429.6
60744.6	42184.4	18560.2
32613.6	23091.2	9522.4
45891.6	32565.1	13326.5
3295.3	2398.8	896.5
22509.7	16355.2	6154.4
14513.8	10782.4	3731.4
51391.8	36684.2	14707.6
67335.2	47297.0	20038.2
7802.1	5742.5	2059.6
24472.3	17566.8	6905.6
10055.5	7244.8	2810.7
7414.4	5354.8	2059.6
35787.7	26144.2	9643.5
34939.7	24690.4	10249.3
13617.3	9813.1	3804.1
12575.4	8916.6	3658.7
9304.3	6590.6	2713.8
34770.1	24617.7	10152.4
31426.3	22218.9	9207.4
39567.6	28203.7	11363.9
99754.9	70727.4	29027.5
30723.6	21928.2	8795.5
9692.0	6614.8	3077.2
93697.4	65324.1	28373.3
65445.2	46788.1	18657.1
4119.1	3004.5	1114.6
75234.1	53572.5	21661.6
3634.5	2544.2	1090.3
13350.7	9716.2	3634.5
63094.9	44970.9	18124.0
26192.6	18584.4	7608.2
26192.6	18439.0	7753.6
6081.7	3755.7	2326.1
23357.7	16912.5	6445.2
7705.1	5524.4	2180.7
39785.7	28324.9	11460.8
8092.8	5839.4	2253.4
19456.7	13617.3	5839.4
12720.8	8747.0	3973.7
6299.8	4482.6	1817.2
51634.1	36975.0	14659.1
36781.1	25708.0	11073.1
4652.2	3513.3	1138.8
4046.4	2762.2	1284.2
7584.0	5306.4	2277.6
17469.8	12478.5	4991.4
5597.1	4070.6	1526.5
14150.3	10152.4	3998.0
14683.4	10370.4	4312.9
14877.2	11170.0	3707.2
84078.1	59775.4	24302.7
61108.1	42887.1	18221.0
38743.8	27719.1	11024.6
4627.9	3368.0	1260.0
48775.0	34648.9	14126.1
41433.3	29197.2	12236.1
6227.1	4434.1	1793.0
50107.6	35521.2	14586.5
41990.6	30336.0	11654.6
15991.8	11533.5	4458.3
13665.7	9692.0	3973.7
6542.1	4482.6	2059.6
38307.6	27743.4	10564.3
22679.3	16185.6	6493.6
15676.8	11412.3	4264.5
47175.8	33485.9	13690.0
9934.3	7293.2	2641.1
78335.6	55801.7	22533.9
11339.6	8747.0	2592.6
22655.0	16016.0	6639.0
49162.7	34648.9	14513.8
44219.8	31184.0	13035.7
37459.6	25998.8	11460.8
36684.2	26386.5	10297.8
15870.6	11775.8	4094.9
72060.0	50568.0	21492.0
2544.2	1914.2	630.0
46570.1	33752.4	12817.7
10952.0	7632.4	3319.5
62174.2	44244.0	17930.2
11339.6	8432.0	2907.6
18269.4	12236.1	6033.3
6590.6	4555.2	2035.3
18124.0	12987.3	5136.8
6881.3	4991.4	1889.9
69079.7	48968.8	20110.9
80080.1	57085.9	22994.3
7196.3	4991.4	2204.9
6857.1	4700.6	2156.5
3464.9	2301.8	1163.0
45891.6	31983.6	13908.0
20280.5	14126.1	6154.4
5936.4	4240.2	1696.1
52918.3	37774.6	15143.8
7753.6	5451.8	2301.8
128806.7	91347.1	37459.6
2495.7	1793.0	702.7
13762.6	9934.3	3828.3
64960.6	46109.7	18850.9
122385.7	87785.3	34600.4
38380.3	26410.7	11969.6
40173.3	27961.4	12211.9
75936.8	54226.7	21710.1
31595.9	22267.4	9328.5
50180.3	36514.6	13665.7
12042.3	8165.5	3876.8
21564.7	15313.4	6251.3
12551.1	8892.4	3658.7
35884.6	25320.4	10564.3
46521.6	32783.2	13738.4
11678.9	8238.2	3440.7
14731.8	10103.9	4627.9
8722.8	6566.3	2156.5
25732.3	18221.0	7511.3
16936.8	12066.5	4870.2
60526.5	44340.9	16185.6
8189.7	5815.2	2374.5
28518.7	20789.3	7729.4
55099.0	38477.2	16621.8
26677.2	18947.9	7729.4
15991.8	10879.3	5112.5
16912.5	11170.0	5742.5
20498.6	14441.1	6057.5
19190.2	13496.1	5694.1
17106.4	12284.6	4821.8
32129.0	23091.2	9037.8
21588.9	14974.1	6614.8
4870.2	3537.6	1332.7
36878.1	25756.5	11121.6
85435.0	60381.2	25053.8
17227.5	11824.2	5403.3
16815.6	12115.0	4700.6
6033.3	4385.6	1647.6
11678.9	8335.1	3343.7
32952.8	22945.8	10007.0
16912.5	12115.0	4797.5
11848.5	8650.1	3198.4
4434.1	2859.1	1575.0
84199.2	60890.0	23309.3
4603.7	3174.1	1429.6
36151.2	25344.6	10806.6
17251.8	11872.7	5379.1
17978.7	12866.1	5112.5
3246.8	2447.2	799.6
70073.2	50761.8	19311.3
7414.4	5185.2	2229.2
3416.4	2447.2	969.2
3295.3	2423.0	872.3
80055.9	56601.3	23454.6
40633.7	28203.7	12430.0
28567.2	20765.1	7802.1
29875.6	21395.1	8480.5
15264.9	10685.4	4579.5
4482.6	3246.8	1235.7
58806.2	43371.7	15434.5
6639.0	4870.2	1768.8
36684.2	25877.6	10806.6
6106.0	4482.6	1623.4
19384.0	13423.4	5960.6
2689.5	1720.3	969.2
27646.4	19965.5	7680.9
36853.8	26168.4	10685.4
4143.3	2834.9	1308.4
31668.6	22073.5	9595.1
5185.2	3876.8	1308.4
31717.1	22364.3	9352.8
28542.9	19892.8	8650.1
9934.3	7244.8	2689.5
31886.7	22461.2	9425.5
14634.9	9934.3	4700.6
6445.2	4531.0	1914.2
19311.3	12890.4	6420.9
16137.2	11509.2	4627.9
15143.8	11291.2	3852.6
8407.8	5791.0	2616.8
9546.6	6711.7	2834.9
6081.7	4409.9	1671.9
19602.1	14004.9	5597.1
3683.0	2519.9	1163.0
9910.1	6663.2	3246.8
8989.3	6396.7	2592.6
4531.0	3077.2	1453.8
16791.4	11872.7	4918.7
29584.8	20959.0	8625.9
12405.8	8892.4	3513.3
9158.9	6517.9	2641.1
14756.1	9861.6	4894.5
47951.2	34043.2	13908.0
28591.4	20644.0	7947.4
20983.2	14925.7	6057.5
2568.4	1914.2	654.2
18947.9	13447.6	5500.2
9595.1	7050.9	2544.2
8892.4	6372.5	2519.9
12623.8	8625.9	3998.0
5572.9	4312.9	1260.0
26119.9	18439.0	7680.9
11388.1	8310.9	3077.2
7002.5	5088.3	1914.2
62343.8	44486.3	17857.5
41651.4	29221.4	12430.0
28761.0	20522.8	8238.2
24981.1	18148.3	6832.9
7899.0	5572.9	2326.1
12817.7	9280.1	3537.6
142860.1	100603.0	42257.1
24884.2	17445.6	7438.6
13278.0	9280.1	3998.0
14344.2	10540.1	3804.1
21443.5	15192.2	6251.3
25562.7	19311.3	6251.3
14344.2	10273.5	4070.6
28300.6	20207.8	8092.8
9837.4	7002.5	2834.9
16912.5	12672.3	4240.2
13762.6	9643.5	4119.1
22485.4	15967.6	6517.9
8092.8	5742.5	2350.3
7196.3	5257.9	1938.4
11557.7	8068.6	3489.1
50810.3	35884.6	14925.7
53354.5	37823.0	15531.4
11606.2	7947.4	3658.7
9885.8	7075.2	2810.7
35666.6	24738.8	10927.7
26313.8	18850.9	7462.8
9570.9	6663.2	2907.6
21225.5	14780.3	6445.2
7244.8	5233.7	2011.1
29221.4	20934.7	8286.7
5863.7	4022.2	1841.5
